name	number_unique_genes	number_multiple_genes	number_multiple_unique_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_multiple_unique_genes	list_missing_genes
D023.bin.6	9	0	0	111	TIGR00083,TIGR00088,TIGR00382,TIGR00445,TIGR00459,TIGR00487,TIGR00643,TIGR01087,TIGR01951			PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00084,TIGR00086,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953
D023.bin.7	56	36	1	27	PF00380.20,PF03726.15,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00065,TIGR00082,TIGR00083,TIGR00086,TIGR00088,TIGR00092,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00344,TIGR00362,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00456,TIGR00460,TIGR00468,TIGR00615,TIGR00634,TIGR00663,TIGR00810,TIGR00928,TIGR00959,TIGR00963,TIGR00967,TIGR01011,TIGR01032,TIGR01063,TIGR01079,TIGR01082,TIGR01146,TIGR01393,TIGR01394,TIGR01510,TIGR01951,TIGR01953,TIGR02075,TIGR02273,TIGR02397,TIGR03263,TIGR03594,TIGR03723,TIGR03725	PF00410.20,PF01025.20,PF02576.18,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00090,TIGR00095,TIGR00194,TIGR00382,TIGR00392,TIGR00442,TIGR00445,TIGR00459,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00593,TIGR00631,TIGR00643,TIGR00755,TIGR01017,TIGR01021,TIGR01066,TIGR01071,TIGR01087,TIGR01128,TIGR01391,TIGR02012,TIGR02027,TIGR02350,TIGR02432,TIGR02729,TIGR03654	TIGR03632	PF00466.21,TIGR00019,TIGR00084,TIGR00138,TIGR00250,TIGR00337,TIGR00416,TIGR00580,TIGR00635,TIGR00717,TIGR00922,TIGR00964,TIGR01009,TIGR01029,TIGR01039,TIGR01044,TIGR01059,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01632,TIGR02013,TIGR02191,TIGR02386,TIGR03625,TIGR03953
D023.bin.8	20	0	0	100	PF00410.20,TIGR00006,TIGR00054,TIGR00083,TIGR00166,TIGR00382,TIGR00435,TIGR00459,TIGR00487,TIGR00928,TIGR00967,TIGR01021,TIGR01039,TIGR01059,TIGR01071,TIGR01079,TIGR01146,TIGR01391,TIGR01953,TIGR03654			PF00380.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR01009,TIGR01011,TIGR01017,TIGR01029,TIGR01032,TIGR01044,TIGR01063,TIGR01066,TIGR01082,TIGR01087,TIGR01128,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03723,TIGR03725,TIGR03953
D023.bin.9	112	4	0	4	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00006,TIGR00382,TIGR00717,TIGR01082		PF03726.15,TIGR00019,TIGR00416,TIGR00435
D093.bin.1	0	0	0	120				PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953
D093.bin.10	66	11	0	43	PF02576.18,TIGR00006,TIGR00019,TIGR00029,TIGR00043,TIGR00054,TIGR00061,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00090,TIGR00115,TIGR00138,TIGR00194,TIGR00337,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00456,TIGR00459,TIGR00460,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00810,TIGR00928,TIGR01011,TIGR01039,TIGR01059,TIGR01063,TIGR01128,TIGR01146,TIGR01302,TIGR01393,TIGR01394,TIGR01951,TIGR01953,TIGR02012,TIGR02075,TIGR02191,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR03263,TIGR03723,TIGR03725	TIGR00088,TIGR00158,TIGR00166,TIGR00186,TIGR00250,TIGR00344,TIGR00755,TIGR00959,TIGR01391,TIGR02273,TIGR02729		PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF03726.15,TIGR00020,TIGR00059,TIGR00064,TIGR00065,TIGR00092,TIGR00095,TIGR00116,TIGR00168,TIGR00445,TIGR00468,TIGR00472,TIGR00922,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01164,TIGR01169,TIGR01171,TIGR01510,TIGR01632,TIGR02013,TIGR02027,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03953
D093.bin.11	96	3	0	21	PF00380.20,PF00466.21,PF01025.20,PF02576.18,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00392,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01017,TIGR01029,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01169,TIGR01302,TIGR01391,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03632,TIGR03723,TIGR03725	TIGR00362,TIGR00382,TIGR01393		PF00410.20,PF03726.15,TIGR00054,TIGR00116,TIGR00138,TIGR00186,TIGR00396,TIGR00442,TIGR00496,TIGR01009,TIGR01011,TIGR01021,TIGR01044,TIGR01079,TIGR01164,TIGR01171,TIGR02075,TIGR02191,TIGR03625,TIGR03654,TIGR03953
D093.bin.12	103	7	0	10	PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00116,TIGR00158,TIGR00166,TIGR00186,TIGR00194,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02075,TIGR02273,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00115,TIGR00382,TIGR00442,TIGR00717,TIGR00928,TIGR02027,TIGR02350		TIGR00084,TIGR00138,TIGR00168,TIGR00250,TIGR00468,TIGR00472,TIGR01032,TIGR01302,TIGR02191,TIGR02386
D093.bin.13	34	19	0	67	TIGR00006,TIGR00054,TIGR00082,TIGR00083,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00116,TIGR00337,TIGR00362,TIGR00398,TIGR00431,TIGR00468,TIGR00472,TIGR00496,TIGR00634,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR01011,TIGR01021,TIGR01059,TIGR01082,TIGR01087,TIGR01394,TIGR01953,TIGR02075,TIGR02350,TIGR02397,TIGR03263,TIGR03632,TIGR03725	PF00380.20,PF01025.20,PF02576.18,TIGR00029,TIGR00086,TIGR00158,TIGR00166,TIGR00250,TIGR00396,TIGR00456,TIGR00615,TIGR00967,TIGR01066,TIGR01071,TIGR01128,TIGR01391,TIGR01510,TIGR01951,TIGR03723		PF00410.20,PF00466.21,PF03726.15,TIGR00019,TIGR00020,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00084,TIGR00115,TIGR00138,TIGR00168,TIGR00186,TIGR00194,TIGR00344,TIGR00382,TIGR00392,TIGR00414,TIGR00416,TIGR00420,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00459,TIGR00460,TIGR00487,TIGR00539,TIGR00580,TIGR00593,TIGR00631,TIGR00635,TIGR00643,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR01009,TIGR01017,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01063,TIGR01079,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01393,TIGR01632,TIGR02012,TIGR02013,TIGR02027,TIGR02191,TIGR02273,TIGR02386,TIGR02432,TIGR02729,TIGR03594,TIGR03625,TIGR03654,TIGR03953
D093.bin.14	66	16	0	38	PF00380.20,PF00410.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00029,TIGR00064,TIGR00083,TIGR00084,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00392,TIGR00396,TIGR00398,TIGR00416,TIGR00420,TIGR00431,TIGR00436,TIGR00456,TIGR00460,TIGR00487,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00959,TIGR00963,TIGR01017,TIGR01032,TIGR01039,TIGR01059,TIGR01066,TIGR01082,TIGR01128,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01951,TIGR01953,TIGR02012,TIGR02027,TIGR02191,TIGR02273,TIGR02729,TIGR03263,TIGR03625,TIGR03654,TIGR03725,TIGR03953	PF01025.20,TIGR00054,TIGR00116,TIGR00362,TIGR00414,TIGR00496,TIGR00663,TIGR00967,TIGR01011,TIGR01021,TIGR01029,TIGR01063,TIGR01071,TIGR02075,TIGR03594,TIGR03632		PF00466.21,TIGR00020,TIGR00043,TIGR00059,TIGR00061,TIGR00065,TIGR00082,TIGR00086,TIGR00138,TIGR00186,TIGR00382,TIGR00435,TIGR00442,TIGR00445,TIGR00459,TIGR00468,TIGR00472,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00964,TIGR01009,TIGR01044,TIGR01079,TIGR01087,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01632,TIGR02013,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR03723
D093.bin.15	14	1	0	105	TIGR00082,TIGR00090,TIGR00092,TIGR00250,TIGR00435,TIGR00459,TIGR00487,TIGR01039,TIGR01063,TIGR01082,TIGR01302,TIGR01391,TIGR02729,TIGR03594	TIGR00083		PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00084,TIGR00086,TIGR00088,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01059,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR03263,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953
D093.bin.16	75	10	0	35	PF00380.20,PF01025.20,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00082,TIGR00083,TIGR00086,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00168,TIGR00194,TIGR00337,TIGR00344,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00435,TIGR00436,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00643,TIGR00717,TIGR00810,TIGR00928,TIGR01009,TIGR01011,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01066,TIGR01079,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01171,TIGR01302,TIGR01393,TIGR01394,TIGR01510,TIGR01951,TIGR01953,TIGR02012,TIGR02191,TIGR02273,TIGR02350,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03723,TIGR03725	TIGR00020,TIGR00064,TIGR00065,TIGR00088,TIGR00382,TIGR00431,TIGR00442,TIGR00472,TIGR01082,TIGR02397		PF00410.20,PF00466.21,TIGR00061,TIGR00084,TIGR00138,TIGR00158,TIGR00166,TIGR00186,TIGR00250,TIGR00362,TIGR00416,TIGR00634,TIGR00663,TIGR00755,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01017,TIGR01021,TIGR01059,TIGR01063,TIGR01071,TIGR01169,TIGR01391,TIGR01632,TIGR02013,TIGR02027,TIGR02075,TIGR02386,TIGR03625,TIGR03632,TIGR03654,TIGR03953
D093.bin.17	102	7	0	11	PF00380.20,PF00410.20,PF00466.21,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00717,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03632,TIGR03654,TIGR03723,TIGR03725	PF01025.20,TIGR00382,TIGR00580,TIGR00663,TIGR01082,TIGR01391,TIGR02350		TIGR00436,TIGR00445,TIGR00456,TIGR00755,TIGR00928,TIGR01029,TIGR01087,TIGR01128,TIGR02012,TIGR03625,TIGR03953
D093.bin.18	20	3	0	97	PF02576.18,TIGR00086,TIGR00095,TIGR00166,TIGR00186,TIGR00250,TIGR00337,TIGR00420,TIGR00442,TIGR00445,TIGR00456,TIGR00460,TIGR00472,TIGR00634,TIGR00755,TIGR00922,TIGR00964,TIGR01128,TIGR01632,TIGR03723	TIGR00090,TIGR00643,TIGR01082		PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00088,TIGR00092,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00168,TIGR00194,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00431,TIGR00435,TIGR00436,TIGR00459,TIGR00468,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00663,TIGR00717,TIGR00810,TIGR00928,TIGR00959,TIGR00963,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03725,TIGR03953
D093.bin.19	6	1	0	113	PF01025.20,TIGR00054,TIGR00088,TIGR00928,TIGR00959,TIGR02273	TIGR02350		PF00380.20,PF00410.20,PF00466.21,PF02576.18,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953
D093.bin.2	30	7	0	83	TIGR00029,TIGR00054,TIGR00059,TIGR00064,TIGR00082,TIGR00083,TIGR00084,TIGR00095,TIGR00115,TIGR00168,TIGR00194,TIGR00250,TIGR00382,TIGR00396,TIGR00414,TIGR00436,TIGR00456,TIGR00487,TIGR00539,TIGR00593,TIGR00615,TIGR00755,TIGR01146,TIGR01393,TIGR01510,TIGR02027,TIGR02191,TIGR02432,TIGR02729,TIGR03723	PF02576.18,TIGR00092,TIGR00362,TIGR01039,TIGR01128,TIGR01391,TIGR01953		PF00380.20,PF00410.20,PF00466.21,PF01025.20,PF03726.15,TIGR00006,TIGR00019,TIGR00020,TIGR00043,TIGR00061,TIGR00065,TIGR00086,TIGR00088,TIGR00090,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00186,TIGR00337,TIGR00344,TIGR00392,TIGR00398,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00580,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01394,TIGR01632,TIGR01951,TIGR02012,TIGR02013,TIGR02075,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03725,TIGR03953
